2026-07-20 12:12:15 | INFO     | orchestrator.main         | Logging initialized: /workspaces/esxi-stealth-va/logs/assessment_20260720_121215.log
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector | 
============================================================
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector | AUTO-DETECTING NETWORK CONFIGURATION
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector | ============================================================
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector | 
[1/5] Detecting local network interfaces...
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector | Found 4 active interface(s):
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector |   - lo: 127.0.0.1/8
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector |   - eth0: 10.0.16.139/16
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector |   - docker0: 172.17.0.1/16
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector | 
[2/5] Detecting default gateway...
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector | Default gateway: 10.0.0.1
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector | 
[3/5] Identifying subnets to scan...
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector |   - 10.0.0.0/16 (via eth0)
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector |     Network: 10.0.0.0, Broadcast: 10.0.255.255
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector |   - 172.17.0.0/16 (via docker0)
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector |     Network: 172.17.0.0, Broadcast: 172.17.255.255
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector | 
[4/5] Detecting ESXi/VMware hosts...
2026-07-20 12:12:15 | INFO     | orchestrator.network_detector | Running ESXi host detection on 10.0.0.0/16...
2026-07-20 12:12:35 | WARNING  | orchestrator.network_detector | nmap scan timeout after 20s
2026-07-20 12:12:35 | INFO     | orchestrator.network_detector | Running ESXi host detection on 172.17.0.0/16...
2026-07-20 12:12:55 | WARNING  | orchestrator.network_detector | nmap scan timeout after 20s
2026-07-20 12:12:55 | INFO     | orchestrator.network_detector | 
[5/5] Gathering additional information...
2026-07-20 12:12:55 | INFO     | orchestrator.network_detector | Local hostname: codespaces-128708
2026-07-20 12:12:55 | INFO     | orchestrator.network_detector | Scanner IP: 172.17.0.1
2026-07-20 12:12:55 | INFO     | orchestrator.network_detector | 
============================================================
2026-07-20 12:12:55 | INFO     | orchestrator.network_detector | NETWORK DETECTION SUMMARY
